time,pos_x,pos_y,yaw,speed,acceleration,steer_deg,session_id
1628.6289015910872,-15.655922703805308,18.6000312732678,2.550709526826474,1.46740248944076,0.10134147169547081,42.82257843017578,9
1628.6339015910874,-15.66198080890619,18.604172744526828,2.5621735664525995,1.4681607029746886,0.06315332646362748,42.73185729980469,9
1628.6389015910875,-15.668155024805374,18.60800826644363,2.5749350647146767,1.4680340227053963,-0.10400330468853802,42.73185729980469,9
1628.6439015910876,-15.67443246345582,18.611571798732317,2.5888500065152265,1.4671206699278032,-0.13570681119841055,42.73185729980469,9
1628.6489015910877,-15.680757134463288,18.615183311625824,2.6020989951196327,1.4666769545934122,-0.05285028329464758,42.73185729980469,9
1628.6539015910878,-15.687117903545843,18.618831494454614,2.6148390184723973,1.4665921670948567,-0.44582917211968276,42.73185729980469,9
1628.658901591088,-15.69339666979694,18.622309862776792,2.627332414354519,1.4622186628722154,-1.0771165731934262,42.73185729980469,9
1628.663901591088,-15.699636732948836,18.62570808328482,2.639709408799123,1.4558210013629225,-1.1888329760399996,42.73185729980469,9
1628.6689015910881,-15.705892390566126,18.628920002346057,2.652027888329865,1.4503303331118154,-1.057971698235316,42.73185729980469,9
1628.6739015910882,-15.712154953462644,18.63204942652992,2.6643204572693238,1.4452412843805693,-1.0178097462492097,42.73185729980469,9
1628.6789015910883,-15.71841751635916,18.63517885071379,2.6766130262087824,1.4401522356493233,-1.0178097462492097,42.686492919921875,9
1628.6839015910884,-15.724680079255679,18.638308274897653,2.688905595148241,1.4350631869180772,-0.9329518966587624,42.82257843017578,9
1628.6889015910886,-15.73097581452727,18.641259620657628,2.7011240265003083,1.4308227166827356,-0.8159097216246414,42.82257843017578,9
1628.6939015910887,-15.737284131198464,18.64414342600765,2.713314339437264,1.4269040897018308,-0.7478881061126819,42.73185729980469,9
